"","srid","is_geographic","has_flipped_axes","spheroid","prime_meridian","datum","projection","unit","axis_1_name","axis_1_orientation","axis_2_name","axis_2_orientation"
"4634",32410,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4635",32411,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4636",32412,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4637",32413,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4638",32414,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4639",32415,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4640",32416,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4641",32417,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4642",32418,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4643",32419,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4644",32420,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4645",32421,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4646",32422,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4647",32423,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4648",32424,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4649",32425,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4650",32426,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4651",32427,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4652",32428,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4653",32429,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4654",32430,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4655",32431,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4656",32432,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4657",32433,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4658",32434,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4659",32435,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4660",32436,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4661",32437,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4662",32438,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4663",32439,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4664",32440,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4665",32441,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4666",32442,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4667",32443,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4668",32444,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4669",32445,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4670",32446,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4671",32447,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4672",32448,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4673",32449,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4674",32450,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4675",32451,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4676",32452,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4677",32453,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4678",32454,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4679",32455,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4680",32456,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4681",32457,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4682",32458,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4683",32459,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4684",32460,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4685",32501,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4686",32502,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4687",32503,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4688",32504,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4689",32505,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4690",32506,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4691",32507,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4692",32508,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4693",32509,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4694",32510,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4695",32511,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4696",32512,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4697",32513,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4698",32514,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4699",32515,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4700",32516,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4701",32517,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4702",32518,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4703",32519,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4704",32520,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4705",32521,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4706",32522,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4707",32523,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4708",32524,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4709",32525,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4710",32526,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4711",32527,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4712",32528,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4713",32529,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4714",32530,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4715",32531,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4716",32532,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4717",32533,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4718",32534,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4719",32535,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4720",32536,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4721",32537,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4722",32538,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4723",32539,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4724",32540,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4725",32541,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4726",32542,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4727",32543,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4728",32544,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4729",32545,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4730",32546,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4731",32547,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4732",32548,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4733",32549,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4734",32550,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4735",32551,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4736",32552,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4737",32553,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4738",32554,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4739",32555,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4740",32556,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4741",32557,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4742",32558,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4743",32559,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4744",32560,0,0,"WGS 72","Greenwich","WGS_1972_Transit_Broadcast_Ephemeris","Transverse_Mercator","metre","Easting","East","Northing","North"
"4745",32601,0,0,"WGS 84","Greenwich","WGS_1984","Transverse_Mercator","metre","Easting","East","Northing","North"
"4746",32602,0,0,"WGS 84","Greenwich","WGS_1984","Transverse_Mercator","metre","Easting","East","Northing","North"
"4747",32603,0,0,"WGS 84","Greenwich","WGS_1984","Transverse_Mercator","metre","Easting","East","Northing","North"
"4748",32604,0,0,"WGS 84","Greenwich","WGS_1984","Transverse_Mercator","metre","Easting","East","Northing","North"
"4749",32605,0,0,"WGS 84","Greenwich","WGS_1984","Transverse_Mercator","metre","Easting","East","Northing","North"
"4750",32606,0,0,"WGS 84","Greenwich","WGS_1984","Transverse_Mercator","metre","Easting","East","Northing","North"
"4751",32607,0,0,"WGS 84","Greenwich","WGS_1984","Transverse_Mercator","metre","Easting","East","Northing","North"
"4752",32608,0,0,"WGS 84","Greenwich","WGS_1984","Transverse_Mercator","metre","Easting","East","Northing","North"
"4753",32609,0,0,"WGS 84","Greenwich","WGS_1984","Transverse_Mercator","metre","Easting","East","Northing","North"
"4754",32610,0,0,"WGS 84","Greenwich","WGS_1984","Transverse_Mercator","metre","Easting","East","Northing","North"
"4755",32611,0,0,"WGS 84","Greenwich","WGS_1984","Transverse_Mercator","metre","Easting","East","Northing","North"
"4756",32612,0,0,"WGS 84","Greenwich","WGS_1984","Transverse_Mercator","metre","Easting","East","Northing","North"
